,tweet_id,day,month,year,text,rating_numerator,rating_denominator,name,rating,dog_count,stages_of_dog,jpg_url,dog_type_pred,dog_conf,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
1333,726828223124897792,1,5,2016,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,12.0,1.0,None,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,Miniature Pinscher,0.255327,3784,1098,6882852,8,Twitter for iPhone,Original tweet,https://t.co/DWNrPPXgHA
1334,727175381690781696,2,5,2016,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,10.0,1.0,None,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,Flat-Coated Retriever,0.656463,4123,1493,6882852,8,Twitter for iPhone,Original tweet,https://t.co/vXLkvyNQHp
1335,726224900189511680,30,4,2016,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,Standard Poodle,0.261112,4709,1267,6882852,8,Twitter for iPhone,Original tweet,https://t.co/Rgbni2Ns8z
1336,766069199026450432,18,8,2016,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12.0,10.0,Juno,12.0,1.0,None,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,Redbone,0.484855,4639,974,6882850,8,Twitter for iPhone,Original tweet,https://t.co/Z69mShifuk
1337,725729321944506368,28,4,2016,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,12.0,1.0,None,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,Boxer,0.599076,5527,1944,6882852,8,Twitter for iPhone,Original tweet,https://t.co/adQt5a6TZU
1338,763103485927849985,9,8,2016,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,10.0,10.0,Belle,10.0,1.0,None,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,Chow,0.0390848,7964,2530,6882849,8,Twitter for iPhone,Original tweet,https://t.co/VIXT3D26VM
1339,766008592277377025,17,8,2016,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11.0,10.0,Angel,11.0,1.0,None,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,Welsh Springer Spaniel,0.7281529999999999,4049,554,6882850,8,Twitter for iPhone,Original tweet,https://t.co/jaivZ1dcUL
1340,736225175608430592,27,5,2016,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,very,10.0,1.0,None,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,Labrador Retriever,0.399217,8690,3024,6882852,8,Twitter for iPhone,Original tweet,https://t.co/qXteK6Atxc
1341,765719909049503744,17,8,2016,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12.0,10.0,Brat,12.0,1.0,None,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,Golden Retriever,0.969518,7830,2399,6882850,8,Twitter for iPhone,Original tweet,https://t.co/soxdNqZDZ2
1342,763183847194451968,10,8,2016,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8.0,10.0,Clark,8.0,1.0,None,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,Miniature Poodle,0.354674,5872,1652,6882849,8,Twitter for iPhone,Original tweet,https://t.co/EDMcwt86fU
1343,765669560888528897,16,8,2016,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12.0,10.0,Tove,12.0,1.0,None,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,Beagle,0.993333,5621,1360,6882850,8,Twitter for iPhone,Original tweet,https://t.co/t6RvnVEdRR
1344,765395769549590528,16,8,2016,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13.0,10.0,my,13.0,1.0,None,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,Pembroke,0.509491,28546,3772,6882849,8,Twitter for iPhone,Original tweet,https://t.co/ep1NkYoiwB
1345,724983749226668032,26,4,2016,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,12.0,1.0,None,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,Golden Retriever,0.67575,3951,1426,6882852,8,Twitter for iPhone,Original tweet,https://t.co/qFqLtudIiD
1346,764259802650378240,13,8,2016,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10.0,10.0,Kota,10.0,1.0,None,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,German Shepherd,0.973677,6559,1693,6882849,8,Twitter for iPhone,Original tweet,https://t.co/Q1v9BZylvZ
1347,775842724423557120,13,9,2016,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10.0,Blue,12.0,1.0,None,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,Chow,0.520022,12734,3007,6882849,8,Twitter for iPhone,Original tweet,https://t.co/saRYTcxQeH
1348,776088319444877312,14,9,2016,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,Pug,7.657020000000001e-05,1998,171,6882849,8,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
1349,764857477905154048,14,8,2016,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12.0,10.0,Aubie,12.0,1.0,None,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,Bernese Mountain Dog,0.7920590000000001,6946,1966,6882849,8,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
1350,724049859469295616,24,4,2016,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,10.0,1.0,None,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,Border Collie,0.581835,4620,1925,6882852,8,Twitter for iPhone,Original tweet,https://t.co/XTsZTgilnT
1351,736736130620620800,29,5,2016,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,Chadrick,13.0,1.0,None,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,Schipperke,0.545502,4616,1906,6882852,8,Twitter for iPhone,Original tweet,https://t.co/447tyBN0mW
1352,737678689543020544,31,5,2016,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,Pembroke,0.935307,5396,1466,6882852,8,Twitter for iPhone,Original tweet,https://t.co/VflvQLH2y5
1353,737800304142471168,1,6,2016,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,Bella,10.0,1.0,None,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,Malamute,0.374682,10683,3791,6882852,8,Twitter for iPhone,Original tweet,https://t.co/KxkOgq80Xj
1354,736010884653420544,27,5,2016,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,Golden Retriever,0.553901,8456,3251,6882852,8,Twitter for iPhone,Original tweet,https://t.co/O1TLuYjsNS
1355,766313316352462849,18,8,2016,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12.0,10.0,Oscar,12.0,1.0,None,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,Toy Poodle,0.966896,7344,2103,6882850,8,Twitter for iPhone,Original tweet,https://t.co/xuxZoObmF0
1356,762471784394268675,8,8,2016,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12.0,10.0,Glenn,12.0,1.0,None,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,Samoyed,0.540276,12241,7260,6882849,8,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
1357,767122157629476866,20,8,2016,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13.0,10.0,Rupert,13.0,1.0,None,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,Toy Poodle,0.873841,10963,3176,6882850,8,Twitter for iPhone,Original tweet,https://t.co/IEARC2sRzC
1358,734912297295085568,24,5,2016,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10.0,Jax,10.0,1.0,None,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,Maltese Dog,0.847292,2922,562,6882852,8,Twitter for iPhone,Original tweet,https://t.co/9MGouPwQmK
1359,734787690684657664,23,5,2016,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,None,13.0,1.0,None,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,Golden Retriever,0.883991,13425,6892,6882852,8,Twitter for iPhone,Original tweet,https://t.co/BPoaHySYwA
1360,734776360183431168,23,5,2016,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,Livvie,11.0,1.0,None,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,Siberian Husky,0.304902,2675,590,6882852,8,Twitter for iPhone,Original tweet,https://t.co/qw07vhVHuO
1361,733828123016450049,21,5,2016,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10.0,Terry,10.0,1.0,None,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,Beagle,0.472324,3837,852,6882852,8,Twitter for iPhone,Original tweet,https://t.co/RFToQQI8fJ
1362,767754930266464257,22,8,2016,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11.0,10.0,Philbert,11.0,1.0,None,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,Vizsla,0.307794,17390,6021,6882850,8,Twitter for iPhone,Original tweet,https://t.co/Nb68IsVb9O
1363,762464539388485633,8,8,2016,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12.0,10.0,Buddy,12.0,1.0,None,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,Chow,0.999953,11210,4690,6882849,8,Twitter for iPhone,Original tweet,https://t.co/zGSj1oUgxx
1364,767500508068192258,21,8,2016,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12.0,10.0,Louie,12.0,1.0,None,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,Chow,0.483228,8109,2602,6882850,8,Twitter for iPhone,Original tweet,https://t.co/Z2g2YWPzX2
1365,766793450729734144,20,8,2016,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10.0,Rufus,10.0,1.0,None,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,Beagle,0.451697,5512,1518,6882850,8,Twitter for iPhone,Original tweet,https://t.co/exrRjjJqeO
1366,774314403806253056,9,9,2016,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10.0,None,14.0,1.0,None,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,Eskimo Dog,0.5960449999999999,23651,6253,6882849,8,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
1367,735991953473572864,27,5,2016,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,Maxaroni,11.0,1.0,None,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,Cocker Spaniel,0.961643,3848,1257,6882852,8,Twitter for iPhone,Original tweet,https://t.co/A216OjIdca
1368,762699858130116608,8,8,2016,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11.0,10.0,Leela,11.0,1.0,None,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,Kelpie,0.519047,13195,4043,6882849,8,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
1369,774757898236878852,10,9,2016,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10.0,Finley,12.0,1.0,None,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Toy Poodle,0.7199409999999999,9279,1976,6882849,8,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
1370,735635087207878657,26,5,2016,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10.0,Dakota,11.0,1.0,None,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,Pug,0.8918709999999999,6617,2589,6882852,8,Twitter for iPhone,Original tweet,https://t.co/IvFSlNXpgj
1371,776201521193218049,14,9,2016,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10.0,O,10.0,1.0,None,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,Rottweiler,0.502228,10436,2821,6882849,8,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
1372,766423258543644672,18,8,2016,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9.0,10.0,Shadoe,9.0,1.0,None,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,Keeshond,0.995823,6532,1773,6882850,8,Twitter for iPhone,Original tweet,https://t.co/Tytt15VquG
1373,774639387460112384,10,9,2016,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10.0,Sprinkles,10.0,1.0,None,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Walker Hound,0.6275930000000001,7302,1950,6882849,8,Twitter for iPhone,Original tweet,https://t.co/4s5Xlijogu
1374,766693177336135680,19,8,2016,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11.0,10.0,Brudge,11.0,1.0,None,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,Doberman,0.948355,4374,880,6882850,8,Twitter for iPhone,Original tweet,https://t.co/cTlHjEUNK8
1375,828381636999917570,5,2,2017,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,14.0,1.0,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,0.392535,13598,2466,6882821,8,Twitter for iPhone,Original tweet,https://t.co/sPHZB0Hwf0
1376,845397057150107648,24,3,2017,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13.0,10.0,Mimosa,13.0,1.0,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie Dinmont,0.394404,8084,1984,6882819,8,Twitter for iPhone,Original tweet,https://t.co/V0oYQJp4Ei
1377,846514051647705089,28,3,2017,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13.0,10.0,Barney,13.0,1.0,doggo,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,Golden Retriever,0.650003,47276,12606,6882819,8,Twitter for iPhone,Original tweet,https://t.co/SIh5iOUSQh
1378,760893934457552897,3,8,2016,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11.0,10.0,Wishes,11.0,1.0,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,Blenheim Spaniel,0.113992,4134,1077,6882849,8,Twitter for iPhone,Original tweet,https://t.co/H9YgrUkYwa
1379,831322785565769729,14,2,2017,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,12.0,1.0,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,0.999715,9854,1689,6882821,8,Twitter for iPhone,Original tweet,https://t.co/Xc0gyovCtK
1380,836753516572119041,1,3,2017,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,Meera,12.0,1.0,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Schipperke,0.0115635,20560,5078,6882819,8,Twitter for iPhone,Original tweet,https://t.co/zOUjCf39ZY
1381,758828659922702336,29,7,2016,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13.0,10.0,None,13.0,1.0,doggo,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,Chesapeake Bay Retriever,0.480048,12083,4246,6882849,8,Twitter for iPhone,Original tweet,https://t.co/9T2h14yn4Q
1382,834574053763584002,23,2,2017,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,None,13.0,1.0,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Golden Retriever,0.226564,14689,2798,6882820,8,Twitter for iPhone,Original tweet,https://t.co/UtEVnQ1ZPg
1383,719991154352222208,12,4,2016,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,None,10.0,1.0,doggo,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,Golden Retriever,0.605304,5156,1911,6882852,8,Twitter for iPhone,Original tweet,https://t.co/mvnBGaWULV
1384,890240255349198849,26,7,2017,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,14.0,10.0,Cassie,14.0,1.0,doggo,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319,31935,7467,6882817,8,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
1385,832998151111966721,18,2,2017,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,13.0,1.0,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,0.539036,14277,2450,6882820,8,Twitter for iPhone,Original tweet,https://t.co/vhXGKjOSMz
1386,832273440279240704,16,2,2017,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,14.0,1.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,0.134081,12135,2583,6882820,8,Twitter for iPhone,Original tweet,https://t.co/Ag5f6nl8Tg
1387,832032802820481025,16,2,2017,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,12.0,1.0,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,0.601712,19192,5167,6882820,8,Twitter for iPhone,Original tweet,https://t.co/6vBLBkAq1G
1388,831939777352105988,15,2,2017,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,12.0,1.0,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,0.153862,25785,6808,6882820,8,Twitter for iPhone,Original tweet,https://t.co/Q8LolvMddM
1389,757393109802180609,25,7,2016,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10.0,10.0,None,10.0,1.0,doggo,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,Labrador Retriever,0.787125,6311,1934,6882849,8,Twitter for iPhone,Original tweet,https://t.co/OfvRoD6ndV
1390,829449946868879360,8,2,2017,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,None,11.0,1.0,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,0.315163,11269,2258,6882821,8,Twitter for iPhone,Original tweet,https://t.co/LG1nEjcPqS
1391,724771698126512129,26,4,2016,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,None,11.0,1.0,doggo,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,German Short-Haired Pointer,0.835491,2524,699,6882852,8,Twitter for iPhone,Original tweet,https://t.co/JlFqOhrHEs
1392,716080869887381504,2,4,2016,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,10.0,None,11.0,1.0,doggo,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,Golden Retriever,0.638625,5206,1897,6882853,8,Twitter for iPhone,Original tweet,https://t.co/UACnoyi8zu
1393,775364825476165632,12,9,2016,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10.0,Finley,11.0,1.0,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Beagle,0.571229,8089,3346,6882849,8,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
1394,795464331001561088,7,11,2016,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,10.0,None,13.0,1.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,Golden Retriever,0.193082,54530,26884,6882847,8,Twitter for iPhone,Original tweet,https://t.co/gBUDjdEcqz
1395,752334515931054080,11,7,2016,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8.0,10.0,None,8.0,1.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,Bedlington Terrier,0.399163,4125,1222,6882849,8,Twitter for iPhone,Original tweet,https://t.co/jwd0j6oWLE
1396,786363235746385920,13,10,2016,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13.0,10.0,Rizzo,13.0,1.0,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Golden Retriever,0.929266,11919,3950,6882848,8,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
1397,750011400160841729,4,7,2016,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11.0,10.0,Piper,11.0,1.0,doggo,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,Boston Bull,0.0871498,3492,1005,6882850,8,TweetDeck,Original tweet,https://t.co/D17IAcetmM
1398,799757965289017345,18,11,2016,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,10.0,Sobe,13.0,1.0,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border Collie,0.442534,9187,2435,6882846,8,Twitter for iPhone,Original tweet,https://t.co/OiH8PaOxB1
1399,739238157791694849,4,6,2016,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,None,13.0,1.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,Eskimo Dog,0.503372,73295,50848,6882852,8,Twitter for iPhone,Original tweet,https://t.co/YcXgHfp1EC
1400,813096984823349248,25,12,2016,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,11.0,1.0,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great Dane,0.128056,11450,4064,6882846,8,Twitter for iPhone,Original tweet,https://t.co/soNL00XWVu
1401,735256018284875776,24,5,2016,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10.0,Kellogg,8.0,1.0,doggo,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,Staffordshire Bullterrier,0.523191,3593,965,6882852,8,Twitter for iPhone,Original tweet,https://t.co/MRYv7nDPyS
1402,782305867769217024,1,10,2016,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,10.0,Sampson,12.0,1.0,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Briard,0.5044270000000001,18187,6254,6883537,8,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
1403,872967104147763200,9,6,2017,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,12.0,10.0,None,12.0,1.0,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador Retriever,0.476913,27485,5491,6882818,8,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
1404,782747134529531904,3,10,2016,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,10.0,Deacon,11.0,1.0,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Golden Retriever,0.560699,8137,1567,6882849,8,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
